model	estimate	se	p	n_linked	n_background	tag	role	category	sample_size	binary	ancestry	region	locus_rule	n_sig_variants	n_leads	n_leads_with_vmr	n_vmrs	frac_vmrs_linked	in_distribution	q	cohort	tier	module_09_run_id
A_technical	-0.0485321043810262	0.0681652090906009	0.476478625207493	339	10865	IBD.EUR.Ulcerative_Colitis	negative_control	Immune	27432	TRUE		caudate	uniform_lead_snp	1538	34	31	11251	0.0302570510531953	TRUE	0.600363067761441	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.0425107684986252	0.0685504411273381	0.535166599563102	339	10865	IBD.EUR.Ulcerative_Colitis	negative_control	Immune	27432	TRUE		caudate	uniform_lead_snp	1538	34	31	11251	0.0302570510531953	TRUE	0.688071342295417	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.0664560652057854	0.0794414618561934	0.402850442585905	192	9022	IBD.EUR.Ulcerative_Colitis	negative_control	Immune	27432	TRUE		dlpfc	uniform_lead_snp	1538	34	32	9251	0.0208378554373779	TRUE	0.62147767633615	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.0920162547062718	0.0806919939164582	0.254144956098672	192	9022	IBD.EUR.Ulcerative_Colitis	negative_control	Immune	27432	TRUE		dlpfc	uniform_lead_snp	1538	34	32	9251	0.0208378554373779	TRUE	0.50034788231926	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.070551955492217	0.0825971470011974	0.39301113534201	177	8957	IBD.EUR.Ulcerative_Colitis	negative_control	Immune	27432	TRUE		hippocampus	uniform_lead_snp	1538	34	34	9166	0.0193781475804686	TRUE	0.596585856612061	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.103763085123812	0.0837432501410329	0.215322511232083	177	8957	IBD.EUR.Ulcerative_Colitis	negative_control	Immune	27432	TRUE		hippocampus	uniform_lead_snp	1538	34	34	9166	0.0193781475804686	TRUE	0.423916193988163	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.408448024839554	0.104831898416241	9.77060844510066e-05	133	11071	ICBP_DiastolicPressure	negative_control	Cardiometabolic	203056	FALSE		caudate	uniform_lead_snp	154	25	21	11251	0.011870760442699	TRUE	0.00043967738002953	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.416747000634581	0.10582522044805	8.21400393113708e-05	133	11071	ICBP_DiastolicPressure	negative_control	Cardiometabolic	203056	FALSE		caudate	uniform_lead_snp	154	25	21	11251	0.011870760442699	TRUE	0.000431235206384696	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.222921711088013	0.124722368927673	0.0738819929809947	77	9137	ICBP_DiastolicPressure	negative_control	Cardiometabolic	203056	FALSE		dlpfc	uniform_lead_snp	154	25	19	9251	0.0083568482743651	TRUE	0.232728277890133	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.204173609197026	0.126333759163447	0.106063076378672	77	9137	ICBP_DiastolicPressure	negative_control	Cardiometabolic	203056	FALSE		dlpfc	uniform_lead_snp	154	25	19	9251	0.0083568482743651	TRUE	0.318189229136016	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.239613544796837	0.114594873033494	0.0365314549502272	93	9041	ICBP_DiastolicPressure	negative_control	Cardiometabolic	203056	FALSE		hippocampus	uniform_lead_snp	154	25	23	9166	0.0101817385592293	TRUE	0.127860092325795	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.232316720676537	0.115448477030462	0.0441885502589069	93	9041	ICBP_DiastolicPressure	negative_control	Cardiometabolic	203056	FALSE		hippocampus	uniform_lead_snp	154	25	23	9166	0.0101817385592293	TRUE	0.154659925906174	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.494375190361407	0.11953802834581	3.53851478828546e-05	109	11095	ICBP_SystolicPressure	negative_control	Cardiometabolic	203056	FALSE		caudate	uniform_lead_snp	153	19	14	11251	0.00972866833273831	TRUE	0.000185772026384987	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.507784294569665	0.120778233884601	2.61926229906845e-05	109	11095	ICBP_SystolicPressure	negative_control	Cardiometabolic	203056	FALSE		caudate	uniform_lead_snp	153	19	14	11251	0.00972866833273831	TRUE	0.000165013524841312	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.244826335841809	0.15253873027147	0.10849138992523	56	9158	ICBP_SystolicPressure	negative_control	Cardiometabolic	203056	FALSE		dlpfc	uniform_lead_snp	153	19	15	9251	0.00607770783590189	TRUE	0.297297106114635	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.21712461579967	0.154145887093203	0.158963614745186	56	9158	ICBP_SystolicPressure	negative_control	Cardiometabolic	203056	FALSE		dlpfc	uniform_lead_snp	153	19	15	9251	0.00607770783590189	TRUE	0.360192147625878	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.401511869611217	0.140810512126541	0.00435225323390116	66	9068	ICBP_SystolicPressure	negative_control	Cardiometabolic	203056	FALSE		hippocampus	uniform_lead_snp	153	19	17	9166	0.00722574994525947	TRUE	0.0238321666293903	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.407839564802265	0.14145136514547	0.00393595671213462	66	9068	ICBP_SystolicPressure	negative_control	Cardiometabolic	203056	FALSE		hippocampus	uniform_lead_snp	153	19	17	9166	0.00722574994525947	TRUE	0.0275516969849424	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.278846412444406	0.142966391330164	0.0511244944077253	79	11125	IGAP_Alzheimer	negative_control	Psychiatric-neurologic	54162	TRUE		caudate	uniform_lead_snp	1109	13	13	11251	0.0070510531952874	TRUE	0.0976013075056574	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.291398777809235	0.143884699921321	0.0428443467299078	79	11125	IGAP_Alzheimer	negative_control	Psychiatric-neurologic	54162	TRUE		caudate	uniform_lead_snp	1109	13	13	11251	0.0070510531952874	TRUE	0.0963997801422924	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.205521762853277	0.141437751738236	0.146198806088791	63	9151	IGAP_Alzheimer	negative_control	Psychiatric-neurologic	54162	TRUE		dlpfc	uniform_lead_snp	1109	13	13	9251	0.00683742131538963	TRUE	0.336481546183111	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.198293283946374	0.143087621227885	0.165802734621436	63	9151	IGAP_Alzheimer	negative_control	Psychiatric-neurologic	54162	TRUE		dlpfc	uniform_lead_snp	1109	13	13	9251	0.00683742131538963	TRUE	0.360192147625878	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.0143833667535448	0.136115306824969	0.915843820534228	64	9070	IGAP_Alzheimer	negative_control	Psychiatric-neurologic	54162	TRUE		hippocampus	uniform_lead_snp	1109	13	13	9166	0.00700678782570615	TRUE	0.961636011560939	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.00989373739622459	0.137736273719287	0.942736384082415	64	9070	IGAP_Alzheimer	negative_control	Psychiatric-neurologic	54162	TRUE		hippocampus	uniform_lead_snp	1109	13	13	9166	0.00700678782570615	TRUE	0.973645773724461	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.939430648344217	0.705316309596925	0.18288379937211	2	11202	ILAE_Genetic_generalised_epilepsy	negative_control	Psychiatric-neurologic	28763	TRUE		caudate	uniform_lead_snp	14	2	2	11251	0.000178507675830061	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-1.21842582863333	0.743616976369368	0.101314795675464	2	11202	ILAE_Genetic_generalised_epilepsy	negative_control	Psychiatric-neurologic	28763	TRUE		caudate	uniform_lead_snp	14	2	2	11251	0.000178507675830061	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.925271436361126	0.605601831498094	0.126548686561603	5	9209	ILAE_Genetic_generalised_epilepsy	negative_control	Psychiatric-neurologic	28763	TRUE		dlpfc	uniform_lead_snp	14	2	2	9251	0.000542652485348383	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.842616087535209	0.623135733422683	0.176305211255695	5	9209	ILAE_Genetic_generalised_epilepsy	negative_control	Psychiatric-neurologic	28763	TRUE		dlpfc	uniform_lead_snp	14	2	2	9251	0.000542652485348383	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-2.02703673141655	1.02258312684868	0.0474489339132635	5	9129	ILAE_Genetic_generalised_epilepsy	negative_control	Psychiatric-neurologic	28763	TRUE		hippocampus	uniform_lead_snp	14	2	2	9166	0.000547405298883293	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-2.02983020958039	1.05448927062396	0.0542366712023818	5	9129	ILAE_Genetic_generalised_epilepsy	negative_control	Psychiatric-neurologic	28763	TRUE		hippocampus	uniform_lead_snp	14	2	2	9166	0.000547405298883293	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.254975171693385	0.237264754261987	0.282534093318194	23	11181	IMMUNOBASE_Celiac_disease_hg19	negative_control	Cardiometabolic	15283	TRUE		caudate	uniform_lead_snp	736	10	8	11251	0.0020528382720457	TRUE	0.413945299512703	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.189626714356616	0.238005737578484	0.425606873082964	23	11181	IMMUNOBASE_Celiac_disease_hg19	negative_control	Cardiometabolic	15283	TRUE		caudate	uniform_lead_snp	736	10	8	11251	0.0020528382720457	TRUE	0.613401691641358	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.232062227161229	0.221010654552687	0.293715949512567	25	9189	IMMUNOBASE_Celiac_disease_hg19	negative_control	Cardiometabolic	15283	TRUE		dlpfc	uniform_lead_snp	736	10	8	9251	0.00271326242674191	TRUE	0.500110941061938	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.203569490617742	0.225026665605939	0.365652915755602	25	9189	IMMUNOBASE_Celiac_disease_hg19	negative_control	Cardiometabolic	15283	TRUE		dlpfc	uniform_lead_snp	736	10	8	9251	0.00271326242674191	TRUE	0.606214044542182	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.120245436983531	0.236570248034491	0.611252514387797	22	9112	IMMUNOBASE_Celiac_disease_hg19	negative_control	Cardiometabolic	15283	TRUE		hippocampus	uniform_lead_snp	736	10	9	9166	0.00240858331508649	TRUE	0.785896089927167	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.128822860503242	0.239116212102331	0.59006225070956	22	9112	IMMUNOBASE_Celiac_disease_hg19	negative_control	Cardiometabolic	15283	TRUE		hippocampus	uniform_lead_snp	736	10	9	9166	0.00240858331508649	TRUE	0.774456704056297	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	0.107759713829487	0.111707203146095	0.334714045336927	122	11082	IMMUNOBASE_Multiple_sclerosis_hg19	negative_control	Cardiometabolic	27098	TRUE		caudate	uniform_lead_snp	1022	17	16	11251	0.0108889682256337	TRUE	0.460324082359366	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	0.119277276436116	0.112222881569802	0.28784518424772	122	11082	IMMUNOBASE_Multiple_sclerosis_hg19	negative_control	Cardiometabolic	27098	TRUE		caudate	uniform_lead_snp	1022	17	16	11251	0.0108889682256337	TRUE	0.453356165190159	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.0279112651813194	0.1343908715938	0.835473204813706	64	9150	IMMUNOBASE_Multiple_sclerosis_hg19	negative_control	Cardiometabolic	27098	TRUE		dlpfc	uniform_lead_snp	1022	17	16	9251	0.0069459518124593	TRUE	0.907496756952818	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.0173063361728809	0.136869898044426	0.899380713015695	64	9150	IMMUNOBASE_Multiple_sclerosis_hg19	negative_control	Cardiometabolic	27098	TRUE		dlpfc	uniform_lead_snp	1022	17	16	9251	0.0069459518124593	TRUE	0.928868605245718	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.163441199457475	0.138771590482678	0.238887784814656	62	9072	IMMUNOBASE_Multiple_sclerosis_hg19	negative_control	Cardiometabolic	27098	TRUE		hippocampus	uniform_lead_snp	1022	17	16	9166	0.00678782570615284	TRUE	0.501664348110777	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.205393840296189	0.14151960533081	0.146683681506606	62	9072	IMMUNOBASE_Multiple_sclerosis_hg19	negative_control	Cardiometabolic	27098	TRUE		hippocampus	uniform_lead_snp	1022	17	16	9166	0.00678782570615284	TRUE	0.369642877396648	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.0729076611543507	0.0757970070564392	0.336109647436997	250	10954	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	negative_control	Immune	23210	TRUE		caudate	uniform_lead_snp	1574	38	34	11251	0.0223134594787576	TRUE	0.460324082359366	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.0503800602866283	0.0762635831501919	0.508866032268488	250	10954	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	negative_control	Immune	23210	TRUE		caudate	uniform_lead_snp	1574	38	34	11251	0.0223134594787576	TRUE	0.682696931212036	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.112107760906831	0.0744470237247748	0.132099785991643	211	9003	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	negative_control	Immune	23210	TRUE		dlpfc	uniform_lead_snp	1574	38	37	9251	0.0228999348817018	TRUE	0.320087942979751	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.0942313757364604	0.0755514952685873	0.212306944686396	211	9003	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	negative_control	Immune	23210	TRUE		dlpfc	uniform_lead_snp	1574	38	37	9251	0.0228999348817018	TRUE	0.43181273919351	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.0688501026596168	0.0744980096765412	0.3553888888617	200	8934	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	negative_control	Immune	23210	TRUE		hippocampus	uniform_lead_snp	1574	38	38	9166	0.0218962119553317	TRUE	0.578884040832267	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.0474556287365749	0.0757228951519748	0.530855121648805	200	8934	IMMUNOBASE_Systemic_lupus_erythematosus_hg19	negative_control	Immune	23210	TRUE		hippocampus	uniform_lead_snp	1574	38	38	9166	0.0218962119553317	TRUE	0.771681935055515	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	2.57192079281772	2.39506820663321	0.282894258397219	1	11203	ISGC_Malik_2016_METASTROKE_all_strokes	negative_control	Cardiometabolic	29633	TRUE		caudate	uniform_lead_snp	6	1	1	11251	8.92538379150304e-05	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	3.11277391363446	2.8910752939744	0.281621555221289	1	11203	ISGC_Malik_2016_METASTROKE_all_strokes	negative_control	Cardiometabolic	29633	TRUE		caudate	uniform_lead_snp	6	1	1	11251	8.92538379150304e-05	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.222980236901734	0.777371218529676	0.774235743285272	2	9212	ISGC_Malik_2016_METASTROKE_all_strokes	negative_control	Cardiometabolic	29633	TRUE		dlpfc	uniform_lead_snp	6	1	1	9251	0.000217060994139353	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.228569333218177	0.787574381326287	0.771648425840655	2	9212	ISGC_Malik_2016_METASTROKE_all_strokes	negative_control	Cardiometabolic	29633	TRUE		dlpfc	uniform_lead_snp	6	1	1	9251	0.000217060994139353	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	2.9368740788654	2.37203582723482	0.215670149837132	1	9133	ISGC_Malik_2016_METASTROKE_all_strokes	negative_control	Cardiometabolic	29633	TRUE		hippocampus	uniform_lead_snp	6	1	1	9166	0.000109481059776659	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	4.11961393504632	3.09105825997396	0.18261321760166	1	9133	ISGC_Malik_2016_METASTROKE_all_strokes	negative_control	Cardiometabolic	29633	TRUE		hippocampus	uniform_lead_snp	6	1	1	9166	0.000109481059776659	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.0068161125913941	0.133766147116729	0.959361029858236	87	11117	Jones_et_al_2016_Chronotype	negative_control	Psychiatric-neurologic	128266	FALSE		caudate	uniform_lead_snp	275	13	12	11251	0.00776508389860764	TRUE	0.959361029858236	AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.0228606683159539	0.135431152561313	0.865954598589314	87	11117	Jones_et_al_2016_Chronotype	negative_control	Psychiatric-neurologic	128266	FALSE		caudate	uniform_lead_snp	275	13	12	11251	0.00776508389860764	TRUE	0.880765898766217	AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.128351564874215	0.1410096509497	0.36269991616819	61	9153	Jones_et_al_2016_Chronotype	negative_control	Psychiatric-neurologic	128266	FALSE		dlpfc	uniform_lead_snp	275	13	12	9251	0.00662036032125027	TRUE	0.597288342518275	AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.132612637886205	0.142048559678824	0.350524423903862	61	9153	Jones_et_al_2016_Chronotype	negative_control	Psychiatric-neurologic	128266	FALSE		dlpfc	uniform_lead_snp	275	13	12	9251	0.00662036032125027	TRUE	0.601614850824961	AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	-0.146751078567991	0.141460744934605	0.299550460442425	63	9071	Jones_et_al_2016_Chronotype	negative_control	Psychiatric-neurologic	128266	FALSE		hippocampus	uniform_lead_snp	275	13	12	9166	0.00689730676592949	TRUE	0.555049382584493	AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	-0.145573055389519	0.142243058674369	0.306113745136284	63	9071	Jones_et_al_2016_Chronotype	negative_control	Psychiatric-neurologic	128266	FALSE		hippocampus	uniform_lead_snp	275	13	12	9166	0.00689730676592949	TRUE	0.535699053988497	AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.350497120628545	0.348043007538603	0.313910181182903	9	11195	Jones_et_al_2016_SleepDuration	negative_control	Psychiatric-neurologic	128266	FALSE		caudate	uniform_lead_snp	120	3	2	11251	0.000803284541235273	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.325034952100971	0.354165926701428	0.358750987329996	9	11195	Jones_et_al_2016_SleepDuration	negative_control	Psychiatric-neurologic	128266	FALSE		caudate	uniform_lead_snp	120	3	2	11251	0.000803284541235273	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	0.0942387115029351	0.361878077442684	0.794543179282346	9	9205	Jones_et_al_2016_SleepDuration	negative_control	Psychiatric-neurologic	128266	FALSE		dlpfc	uniform_lead_snp	120	3	2	9251	0.000976774473627089	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	0.106561732104565	0.368193834131586	0.772261919001398	9	9205	Jones_et_al_2016_SleepDuration	negative_control	Psychiatric-neurologic	128266	FALSE		dlpfc	uniform_lead_snp	120	3	2	9251	0.000976774473627089	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
A_technical	0.295576332591479	0.379224696838527	0.43573076328418	8	9126	Jones_et_al_2016_SleepDuration	negative_control	Psychiatric-neurologic	128266	FALSE		hippocampus	uniform_lead_snp	120	3	2	9166	0.000875848478213269	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
B_technical_context	0.372103912329363	0.387847762841799	0.337353680316564	8	9126	Jones_et_al_2016_SleepDuration	negative_control	Psychiatric-neurologic	128266	FALSE		hippocampus	uniform_lead_snp	120	3	2	9166	0.000875848478213269	FALSE		AA	claim_eligible	scz-AA-hippocampus-20260918
A_technical	-0.205927108816529	0.162704042044202	0.205636792011075	53	11151	MAGIC_FastingGlucose	excluded_not_keep	Cardiometabolic	46186	FALSE		caudate	uniform_lead_snp	626	13	12	11251	0.00473045340949661	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
B_technical_context	-0.180493761674275	0.163834625238129	0.270599668799868	53	11151	MAGIC_FastingGlucose	excluded_not_keep	Cardiometabolic	46186	FALSE		caudate	uniform_lead_snp	626	13	12	11251	0.00473045340949661	FALSE		AA	descriptive_only	scz-AA-caudate-20260918
A_technical	-0.368604538313193	0.160634866303124	0.0217518542079284	45	9169	MAGIC_FastingGlucose	excluded_not_keep	Cardiometabolic	46186	FALSE		dlpfc	uniform_lead_snp	626	13	12	9251	0.00488387236813545	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
B_technical_context	-0.365408500511388	0.162806932342585	0.0248048517870087	45	9169	MAGIC_FastingGlucose	excluded_not_keep	Cardiometabolic	46186	FALSE		dlpfc	uniform_lead_snp	626	13	12	9251	0.00488387236813545	FALSE		AA	claim_eligible	scz-AA-dlpfc-20260918
